"cellType"	"gene"	"log1p_FC"	"pct.inGroup"	"pct.outGroup"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"78"	"Lymphatic"	"NR6A1"	0.364498093022154	0.904109589041096	0.421238938053097	1.66607203635799e-33	1.27518590475093e-32	9.94645005705722e-31
"79"	"Lymphatic"	"IPO11"	0.444744903321005	0.945205479452055	0.539823008849557	2.49623910934459e-33	1.88639841554268e-32	1.49025474827872e-30
"80"	"Lymphatic"	"ARL4A"	0.783925108072169	0.958904109589041	0.607079646017699	2.59824636185837e-33	1.93894134753681e-32	1.55115307802944e-30
"81"	"Lymphatic"	"FABP4"	1.18793622545897	0.958904109589041	0.638938053097345	3.6290687691181e-33	2.67475809279445e-32	2.16655405516351e-30
"82"	"Lymphatic"	"PDE1A"	0.567186977265485	0.945205479452055	0.453097345132743	4.2992934668381e-33	3.13009536549067e-32	2.56667819970235e-30
"83"	"Lymphatic"	"AKAP12"	1.52661671396077	1	0.821238938053097	6.4203509162382e-33	4.61801144216169e-32	3.8329494969942e-30
"84"	"Lymphatic"	"TSHZ2"	1.45873005789486	1	0.686725663716814	1.7003334883847e-32	1.20845130067341e-31	1.01509909256567e-29
"85"	"Lymphatic"	"ENSG00000279686"	0.983718117768148	0.986301369863014	0.552212389380531	1.94720144979952e-32	1.36762266532978e-31	1.16247926553031e-29
"86"	"Lymphatic"	"SRGAP3"	0.381452835725398	0.863013698630137	0.353982300884956	2.45174616144912e-32	1.70196797486642e-31	1.46369245838512e-29
"87"	"Lymphatic"	"GCNT2"	0.409592381641373	0.876712328767123	0.366371681415929	2.5299457526264e-32	1.73606622335398e-31	1.51037761431796e-29
"88"	"Lymphatic"	"PIEZO2"	0.506119868100661	0.945205479452055	0.428318584070796	2.75598095830974e-32	1.86968253648968e-31	1.64532063211092e-29
"89"	"Lymphatic"	"TFPI"	1.13085655135919	1	0.890265486725664	4.38317650269382e-32	2.94017569899799e-31	2.61675637210821e-29
"90"	"Lymphatic"	"OSBP2"	0.448962467789754	0.904109589041096	0.456637168141593	6.65408983860844e-32	4.4138795929436e-31	3.97249163364924e-29
"91"	"Lymphatic"	"FOXP2"	0.501326139459578	0.958904109589041	0.431858407079646	7.53532256652058e-32	4.94350282660746e-31	4.49858757221279e-29
"92"	"Lymphatic"	"DLG1"	0.731773465642445	1	0.817699115044248	8.74390357357758e-32	5.67403307981067e-31	5.22011043342582e-29
"93"	"Lymphatic"	"GYPC"	0.877383081888796	0.958904109589041	0.707964601769911	1.1461165287579e-31	7.35732868460714e-31	6.84231567668464e-29
"94"	"Lymphatic"	"S100A10"	1.22174178793773	1	0.876106194690266	1.20392186901932e-31	7.64618463621846e-31	7.18741355804535e-29
"95"	"Lymphatic"	"KALRN"	1.3059486602872	1	0.833628318584071	1.46555107995239e-31	9.20983152349026e-31	8.74933994731575e-29
"96"	"Lymphatic"	"FSCN1"	0.377231447312029	0.958904109589041	0.504424778761062	1.84299890536848e-31	1.14611494427602e-30	1.10027034650498e-28
"97"	"Lymphatic"	"LY96"	0.508278272123427	0.945205479452055	0.557522123893805	2.09010232181298e-31	1.28638256301273e-30	1.24779108612235e-28
"98"	"Lymphatic"	"NR2F1"	0.553274225681768	0.931506849315068	0.376991150442478	2.43818837092115e-31	1.48530454840809e-30	1.45559845743993e-28
"99"	"Lymphatic"	"STK32B"	0.388909474178713	0.876712328767123	0.384070796460177	6.61829576528231e-31	3.99103290088236e-30	3.95112257187354e-28
"100"	"Lymphatic"	"SNCAIP"	0.338858788098287	0.876712328767123	0.394690265486726	9.97243973246943e-31	5.95354652028425e-30	5.95354652028425e-28
"101"	"Lymphatic"	"SNCA"	0.32273762761805	0.876712328767123	0.307964601769912	1.43097151963219e-30	8.45831680416255e-30	8.54289997220418e-28
"102"	"Lymphatic"	"LYN"	0.498823609024763	0.931506849315068	0.552212389380531	2.6884010465084e-30	1.57350531839756e-29	1.60497542476552e-27
"103"	"Lymphatic"	"DOCK8"	0.386263065066983	0.931506849315068	0.507964601769912	3.18831728777537e-30	1.84798584543873e-29	1.90342542080189e-27
"104"	"Lymphatic"	"C4orf48"	0.387933987091212	0.958904109589041	0.500884955752212	3.95430899987581e-30	2.25331210278135e-29	2.36072247292586e-27
"105"	"Lymphatic"	"SLC7A1"	0.380754291193948	0.904109589041096	0.414159292035398	3.96311173856017e-30	2.25331210278135e-29	2.36597770792042e-27
"106"	"Lymphatic"	"TRMT9B"	0.303712026060156	0.863013698630137	0.387610619469027	4.44335836250088e-30	2.50253296454059e-29	2.65268494241302e-27
"107"	"Lymphatic"	"NTN1"	0.615308303781279	0.904109589041096	0.511504424778761	5.27278346638705e-30	2.94191750414306e-29	3.14785172943307e-27
"108"	"Lymphatic"	"PRR5"	0.308204049180018	0.876712328767123	0.375221238938053	2.1904400846663e-29	1.21082660235721e-28	1.30769273054578e-26
"109"	"Lymphatic"	"RHOJ"	0.83912523038347	0.958904109589041	0.658407079646018	2.6511923949293e-29	1.45207510070898e-28	1.58276185977279e-26
"110"	"Lymphatic"	"OAF"	0.373817961348289	0.931506849315068	0.39646017699115	3.3012209772461e-29	1.79166265765084e-28	1.97082892341592e-26
"111"	"Lymphatic"	"CLIC4"	-0.893891923500029	0.876712328767123	0.923893805309735	3.75811463503564e-29	2.0212562496543e-28	2.24359443711628e-26
"112"	"Lymphatic"	"GNG11"	1.38065108038886	0.986301369863014	0.831858407079646	4.69508989444844e-29	2.50265059552296e-28	2.80296866698572e-26
"113"	"Lymphatic"	"SPARC"	-1.12618476015333	0.671232876712329	0.895575221238938	5.92182069393472e-29	3.12860792414073e-28	3.53532695427903e-26
"114"	"Lymphatic"	"KIAA1671"	0.765710395024128	0.972602739726027	0.68141592920354	8.05075974604324e-29	4.2160557617437e-28	4.80630356838781e-26
"115"	"Lymphatic"	"ZNF521"	0.656091990829009	0.972602739726027	0.630088495575221	8.6568103671315e-29	4.49401372971957e-28	5.16811578917751e-26
"116"	"Lymphatic"	"PALM"	0.371304373484092	0.945205479452055	0.525663716814159	1.4325087485306e-28	7.37248036959282e-28	8.55207722872767e-26
"117"	"Lymphatic"	"TSTA3"	0.325724671969696	0.876712328767123	0.442477876106195	2.4441196254959e-28	1.24712770634278e-27	1.45913941642105e-25
"118"	"Lymphatic"	"BACE2"	0.692219906420294	0.986301369863014	0.684955752212389	2.88470955102371e-28	1.45946745928911e-27	1.72217160196115e-25
"119"	"Lymphatic"	"RAB11A"	0.738232166964392	1	0.8	3.10944700082488e-28	1.55994946175837e-27	1.85633985949245e-25
"120"	"Lymphatic"	"ELK3"	0.758535476892367	0.986301369863014	0.745132743362832	7.6190504702068e-28	3.79047760892788e-27	4.54857313071346e-25
"121"	"Lymphatic"	"CEP162"	0.339629941350158	0.876712328767123	0.421238938053097	8.83351399836733e-28	4.35835360084735e-27	5.2736078570253e-25
"122"	"Lymphatic"	"VPS35L"	0.458481332308859	0.972602739726027	0.661946902654867	1.32496353594296e-27	6.4836330406389e-27	7.91003230957946e-25
"123"	"Lymphatic"	"ANXA2"	0.887062441881141	0.986301369863014	0.906194690265487	1.73592310479731e-27	8.42557799645525e-27	1.036346093564e-24
"124"	"Lymphatic"	"FKBP5"	-1.22872374106062	0.904109589041096	0.945132743362832	2.3353739224843e-27	1.1243695417122e-26	1.39421823172313e-24
"125"	"Lymphatic"	"ADAM10"	0.627844706013691	0.945205479452055	0.761061946902655	2.83019193727713e-27	1.35169966924356e-26	1.68962458655445e-24
"126"	"Lymphatic"	"NXN"	0.79753688066933	0.972602739726027	0.775221238938053	3.3719597314056e-27	1.59766663464218e-26	2.01305995964914e-24
"127"	"Lymphatic"	"AFAP1L1"	0.379670407216358	0.945205479452055	0.499115044247788	6.54710738685293e-27	3.07765599208756e-26	3.9086231099512e-24
"128"	"Lymphatic"	"MAP3K1"	0.37238064408289	0.931506849315068	0.530973451327434	6.6558294708945e-27	3.10432046415939e-26	3.97353019412402e-24
"129"	"Lymphatic"	"PDGFC"	0.369414857865129	0.917808219178082	0.451327433628319	7.61665977048783e-27	3.52491928913274e-26	4.54714588298124e-24
"130"	"Lymphatic"	"PLD1"	0.558673200470818	0.958904109589041	0.582300884955752	7.82361931157443e-27	3.59284671462303e-26	4.67070072900993e-24
"131"	"Lymphatic"	"TGFBR2"	0.822294642209805	1	0.838938053097345	9.69088146900097e-27	4.41637880686533e-26	5.78545623699358e-24
"132"	"Lymphatic"	"PRXL2A"	0.300545185602634	0.89041095890411	0.442477876106195	1.22482745414577e-26	5.50061672070004e-26	7.31221990125022e-24
"133"	"Lymphatic"	"ADAM19"	0.472572501368402	0.917808219178082	0.532743362831858	1.22543052571709e-26	5.50061672070004e-26	7.31582023853106e-24
"134"	"Lymphatic"	"FAM174B"	0.382566611336629	0.958904109589041	0.647787610619469	1.87988018004194e-26	8.37528707078385e-26	1.12228846748504e-23
"135"	"Lymphatic"	"LRP5"	0.349400150977882	0.917808219178082	0.506194690265487	4.07970551891963e-26	1.8041364405889e-25	2.43558419479502e-23
"136"	"Lymphatic"	"ZDHHC14"	0.906197392647766	0.958904109589041	0.707964601769911	4.11928936218933e-26	1.80824687443164e-25	2.45921574922703e-23
"137"	"Lymphatic"	"MARCKS"	0.579364378381456	0.986301369863014	0.727433628318584	1.18469273152994e-25	5.16249314396622e-25	7.07261560723372e-23
"138"	"Lymphatic"	"TANC2"	0.658656536981752	0.958904109589041	0.693805309734513	1.67825638502795e-25	7.26028305696875e-25	1.00191906186169e-22
"139"	"Lymphatic"	"NPAS3"	0.349469653433382	0.89041095890411	0.483185840707965	1.7500547067552e-25	7.51642201390541e-25	1.04478265993285e-22
"140"	"Lymphatic"	"FRG1HP"	0.515305842486801	1	0.789380530973451	2.67352635860477e-25	1.14006802577646e-24	1.59609523608705e-22
"141"	"Lymphatic"	"TCF7L1"	0.445618558403023	0.972602739726027	0.64070796460177	5.18922840013536e-25	2.19714138644029e-24	3.09796935488081e-22
"142"	"Lymphatic"	"LAPTM5"	0.452580758908327	0.904109589041096	0.626548672566372	6.21287922541494e-25	2.61203443491037e-24	3.70908889757272e-22
"143"	"Lymphatic"	"GLIS3"	0.736960920869733	0.958904109589041	0.676106194690265	6.83442933677529e-25	2.85325476507332e-24	4.08015431405485e-22
"144"	"Lymphatic"	"ALDH1A2"	0.316580216189206	0.904109589041096	0.451327433628319	1.67004784934242e-24	6.92374004206545e-24	9.97018566057424e-22
"145"	"Lymphatic"	"SEMA6A"	0.692134091114816	0.972602739726027	0.683185840707965	1.69530037877911e-24	6.97996086986986e-24	1.01209432613113e-21
"146"	"Lymphatic"	"CNTNAP3B"	0.643288256287206	0.958904109589041	0.52212389380531	1.75398765510005e-24	7.17212760338855e-24	1.04713063009473e-21
"147"	"Lymphatic"	"L3MBTL4"	0.396502395586185	0.904109589041096	0.56283185840708	2.14724623057924e-24	8.72044897725039e-24	1.28190599965581e-21
"148"	"Lymphatic"	"LIMS1"	0.664255550956814	0.986301369863014	0.791150442477876	2.48074808650359e-24	1.00068014029908e-23	1.48100660764264e-21
"149"	"Lymphatic"	"ANGPT2"	0.329577472786965	0.89041095890411	0.426548672566372	3.34255472048656e-24	1.33926521351038e-23	1.99550516813047e-21
"150"	"Lymphatic"	"LRRC1"	0.433602824965739	0.931506849315068	0.412389380530973	3.40473189016367e-24	1.35508329228514e-23	2.03262493842771e-21
"151"	"Lymphatic"	"BCAR1"	0.336161365380443	0.945205479452055	0.617699115044248	4.14098973441315e-24	1.63075059467387e-23	2.47217087144465e-21
"152"	"Lymphatic"	"FXYD6-FXYD2"	0.375628801052084	0.931506849315068	0.545132743362832	4.15199481391003e-24	1.63075059467387e-23	2.47874090390429e-21
"153"	"Lymphatic"	"GAS7"	0.780536215815104	0.958904109589041	0.566371681415929	4.94494045912148e-24	1.92949637522583e-23	2.95212945409552e-21
"154"	"Lymphatic"	"AQP7P1"	0.354819386452228	0.904109589041096	0.392920353982301	5.25273430120158e-24	2.03628725832295e-23	3.13588237781735e-21
"155"	"Lymphatic"	"FRMD4B"	0.775240518279952	0.986301369863014	0.824778761061947	7.06670092593463e-24	2.72181964695676e-23	4.21882045278297e-21
"156"	"Lymphatic"	"KANK3"	0.51416166028421	0.972602739726027	0.651327433628319	8.7675910046294e-24	3.35528963446394e-23	5.23425182976375e-21
"157"	"Lymphatic"	"MDFIC"	0.387106991429294	0.917808219178082	0.545132743362832	1.36508400697405e-23	5.19079714753828e-23	8.1495515216351e-21
"158"	"Lymphatic"	"CAVIN2"	1.0305320204146	0.972602739726027	0.720353982300885	1.4783279191038e-23	5.58583397281627e-23	8.82561767704971e-21
"159"	"Lymphatic"	"CISD1"	0.334557738509526	0.945205479452055	0.582300884955752	1.9206470872585e-23	7.21148623329137e-23	1.14662631109333e-20
"160"	"Lymphatic"	"PPARG"	0.375386638405276	0.945205479452055	0.575221238938053	2.4260476434058e-23	9.05219026945789e-23	1.44835044311326e-20
"161"	"Lymphatic"	"CNTNAP3P2"	0.548952121519479	0.945205479452055	0.495575221238938	3.07363538435893e-23	1.1397269096039e-22	1.83496032446228e-20
"162"	"Lymphatic"	"POLR2L"	0.717332789465898	0.986301369863014	0.876106194690266	3.95971028243189e-23	1.45922656704435e-22	2.36394703861184e-20
"163"	"Lymphatic"	"HEBP1"	0.31786000516968	0.904109589041096	0.541592920353982	4.70718761437056e-23	1.71606376831231e-22	2.81019100577922e-20
"164"	"Lymphatic"	"MGAT5"	0.491534960607842	0.986301369863014	0.745132743362832	4.71414502517956e-23	1.71606376831231e-22	2.8143445800322e-20
"165"	"Lymphatic"	"LAMA4"	0.550823760102843	0.958904109589041	0.676106194690265	5.78709933460564e-23	2.09387775924822e-22	3.45489830275957e-20
"166"	"Lymphatic"	"RPS28"	0.756012617039527	1	0.985840707964602	7.1645677931826e-23	2.57665480272892e-22	4.27724697253001e-20
"167"	"Lymphatic"	"GGT5"	0.326300292228304	0.89041095890411	0.442477876106195	8.7279132967117e-23	3.12009834618975e-22	5.21056423813688e-20
"168"	"Lymphatic"	"MAN1A1"	0.567572385366561	0.972602739726027	0.752212389380531	1.57671966493555e-22	5.60298595218167e-22	9.41301639966521e-20
"169"	"Lymphatic"	"SNTG2"	0.66195405538767	0.958904109589041	0.532743362831858	1.8678518451244e-22	6.5982695357353e-22	1.11510755153927e-19
"170"	"Lymphatic"	"CD47"	0.445093362688365	0.945205479452055	0.741592920353982	1.88475845264835e-22	6.61882821312393e-22	1.12520079623107e-19
"171"	"Lymphatic"	"USP13"	0.348498576711199	0.945205479452055	0.55929203539823	1.9043407076635e-22	6.64848773377258e-22	1.13689140247511e-19
"172"	"Lymphatic"	"FRMD6"	0.302910256654601	0.89041095890411	0.43716814159292	2.03958417274944e-22	7.07925436704311e-22	1.21763175113141e-19
"173"	"Lymphatic"	"SERINC5"	0.428696245363206	0.958904109589041	0.660176991150442	2.10570300393113e-22	7.26650111761204e-22	1.25710469334688e-19
"174"	"Lymphatic"	"MIR4435-2HG"	0.869815196711782	0.972602739726027	0.776991150442478	2.57308047806094e-22	8.82832784714011e-22	1.53612904540238e-19
"175"	"Lymphatic"	"MCF2L2"	0.403203522067159	0.972602739726027	0.63716814159292	3.83231729197791e-22	1.30736767046332e-21	2.28789342331081e-19
"176"	"Lymphatic"	"THBD"	0.622234582015511	0.986301369863014	0.667256637168142	4.85356259061387e-22	1.64635049238436e-21	2.89757686659648e-19
"177"	"Lymphatic"	"MICAL3"	0.366764670098145	0.917808219178082	0.658407079646018	6.57316651864629e-22	2.21705108001799e-21	3.92418041163183e-19
"178"	"Lymphatic"	"UHRF2"	0.417584364122273	0.931506849315068	0.649557522123894	2.13094870423687e-21	7.14705829454724e-21	1.27217637642941e-18
