"cellType"	"gene"	"log1p_FC"	"pct.inGroup"	"pct.outGroup"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"37"	"ncMonocyte"	"IRAK3"	0.982133506425668	0.986842105263158	0.85337726523888	2.36570527816621e-30	2.81966493965216e-29	1.0432760276713e-27
"38"	"ncMonocyte"	"RIN3"	0.828979694169442	1	0.925864909390445	3.57433194314783e-30	4.14810628138998e-29	1.57628038692819e-27
"39"	"ncMonocyte"	"TLE4"	0.591659796055586	0.986842105263158	0.906095551894563	1.5233151033674e-29	1.72251784765391e-28	6.71781960585024e-27
"40"	"ncMonocyte"	"SMIM25"	0.824735527767136	0.947368421052632	0.682042833607908	1.62590078200528e-29	1.79255561216082e-28	7.17022244864328e-27
"41"	"ncMonocyte"	"MAFB"	0.582785523116968	0.973684210526316	0.670510708401977	2.18479802282004e-29	2.34999006844789e-28	9.63495928063637e-27
"42"	"ncMonocyte"	"ASAH1"	0.809547894115746	0.986842105263158	0.873146622734761	2.27089824461808e-29	2.38444315684899e-28	1.00146612587657e-26
"43"	"ncMonocyte"	"RAP1GAP2"	0.604190509266556	0.986842105263158	0.879736408566722	4.25585126536118e-29	4.36472187912623e-28	1.87683040802428e-26
"44"	"ncMonocyte"	"AOAH"	0.546173129822843	0.986842105263158	0.766062602965404	6.72400583965807e-29	6.73928767111184e-28	2.96528657528921e-26
"45"	"ncMonocyte"	"SSH2"	0.743177954674362	1	0.950576606260296	7.3293125222315e-29	7.18272627178687e-28	3.23222682230409e-26
"46"	"ncMonocyte"	"RIPOR2"	0.738213937591223	0.986842105263158	0.868204283360791	1.07033212001246e-28	1.02612274983803e-27	4.72016464925493e-26
"47"	"ncMonocyte"	"CAPG"	-0.671199441240862	0.868421052631579	0.937397034596376	1.14615350677693e-28	1.06342852390538e-27	5.05453696488626e-26
"48"	"ncMonocyte"	"ALOX5AP"	-0.92695265022253	0.828947368421053	0.930807248764415	1.15747322329837e-28	1.06342852390538e-27	5.10445691474582e-26
"49"	"ncMonocyte"	"LST1"	1.26358101924558	0.986842105263158	0.901153212520593	2.17093307456855e-28	1.92570914519506e-27	9.57381485884729e-26
"50"	"ncMonocyte"	"ZEB2"	1.11633347322814	1	0.955518945634267	2.18334370203522e-28	1.92570914519506e-27	9.6285457259753e-26
"51"	"ncMonocyte"	"ALCAM"	-0.90918877150921	0.868421052631579	0.937397034596376	2.54713054215756e-28	2.20251876292448e-27	1.12328456909148e-25
"52"	"ncMonocyte"	"DIRC2"	0.512742274149394	0.973684210526316	0.754530477759473	2.6575013675422e-28	2.21685170212892e-27	1.17195810308611e-25
"53"	"ncMonocyte"	"TXN"	-0.902546287247429	0.934210526315789	0.963756177924217	2.6642435422411e-28	2.21685170212892e-27	1.17493140212833e-25
"54"	"ncMonocyte"	"HEATR3"	0.310749858445299	0.934210526315789	0.688632619439868	3.48830480100306e-28	2.8487822541525e-27	1.53834241724235e-25
"55"	"ncMonocyte"	"AGTPBP1"	0.647757310430166	0.986842105263158	0.878088962108731	9.21421366134959e-28	7.38812404482758e-27	4.06346822465517e-25
"56"	"ncMonocyte"	"TSPAN14"	0.438166945735554	0.986842105263158	0.803953871499176	9.94023121723306e-28	7.82793208357104e-27	4.38364196679978e-25
"57"	"ncMonocyte"	"ITGAL"	0.314279343706068	0.947368421052632	0.729818780889621	1.19030807376714e-27	9.20922562335627e-27	5.24925860531307e-25
"58"	"ncMonocyte"	"XPO6"	0.614349750046991	0.973684210526316	0.868204283360791	1.56797662463781e-27	1.19220291631943e-26	6.91477691465272e-25
"59"	"ncMonocyte"	"FCN1"	0.948396108920098	0.960526315789474	0.601317957166392	1.71071473808976e-27	1.27868677880947e-26	7.54425199497586e-25
"60"	"ncMonocyte"	"FCGR3A"	0.78245844347532	0.921052631578947	0.663920922570016	1.90179665012108e-27	1.37919409397903e-26	8.38692322703397e-25
"61"	"ncMonocyte"	"CEMIP2"	0.474215869328475	0.947368421052632	0.805601317957166	1.90772879212519e-27	1.37919409397903e-26	8.4130839732721e-25
"62"	"ncMonocyte"	"SMAP2"	0.978274353951844	1	0.970345963756178	2.04176702982898e-27	1.45228912928158e-26	9.00419260154579e-25
"63"	"ncMonocyte"	"FAM157C"	0.407781271035339	0.973684210526316	0.790774299835255	2.35030428008147e-27	1.64521299605703e-26	1.03648418751593e-24
"64"	"ncMonocyte"	"ENSG00000268861"	0.413072787824543	0.947368421052632	0.767710049423394	2.63737714541096e-27	1.81731768925974e-26	1.16308332112623e-24
"65"	"ncMonocyte"	"CNIH4"	0.380859247992845	0.960526315789474	0.771004942339374	3.15726957789658e-27	2.14208597515753e-26	1.39235588385239e-24
"66"	"ncMonocyte"	"MYO1F"	0.525203868538069	0.986842105263158	0.86161449752883	3.38893671122975e-27	2.26442589341261e-26	1.49452108965232e-24
"67"	"ncMonocyte"	"TPM4"	-0.495829431966293	0.921052631578947	0.958813838550247	3.62600269144709e-27	2.38666744317637e-26	1.59906718692817e-24
"68"	"ncMonocyte"	"TAGLN2"	-0.510005559718881	0.921052631578947	0.957166392092257	5.52786389878792e-27	3.58498232259629e-26	2.43778797936547e-24
"69"	"ncMonocyte"	"TIMP1"	1.10101564285793	0.986842105263158	0.909390444810544	5.70025504124027e-27	3.64320648287965e-26	2.51381247318696e-24
"70"	"ncMonocyte"	"CSGALNACT2"	0.533544119570043	0.986842105263158	0.896210873146623	5.95881835014656e-27	3.75405556059233e-26	2.62783889241463e-24
"71"	"ncMonocyte"	"VAMP5"	0.461241022421612	0.934210526315789	0.792421746293245	7.24086172156897e-27	4.49749298480551e-26	3.19322001921191e-24
"72"	"ncMonocyte"	"CHD1"	0.725902885751638	1	0.970345963756178	1.05400360382879e-26	6.45577207345132e-26	4.64815589288495e-24
"73"	"ncMonocyte"	"FAM45A"	0.303961149972289	0.921052631578947	0.729818780889621	1.37695837895052e-26	8.31833760434494e-26	6.07238645117181e-24
"74"	"ncMonocyte"	"CYTIP"	0.772759904586102	0.986842105263158	0.907742998352554	2.07557017333438e-26	1.23692763032495e-25	9.1532644644046e-24
"75"	"ncMonocyte"	"ADM"	0.403987362653143	0.960526315789474	0.640856672158155	2.41324799199936e-26	1.41898981929562e-25	1.06424236447172e-23
"76"	"ncMonocyte"	"ADAM10"	0.392006826193174	0.986842105263158	0.8500823723229	2.65873799110992e-26	1.54276770273615e-25	1.17250345407948e-23
"77"	"ncMonocyte"	"GBP2"	0.326178607280373	0.947368421052632	0.700164744645799	5.09800221472865e-26	2.91976490479913e-25	2.24821897669533e-23
"78"	"ncMonocyte"	"RHOH"	-0.591391836535186	0.736842105263158	0.943986820428336	7.28221155653233e-26	4.11725038003944e-25	3.21145529643076e-23
"79"	"ncMonocyte"	"CD48"	0.329454042064031	0.947368421052632	0.742998352553542	1.02003446477339e-25	5.69411644259575e-25	4.49835198965064e-23
"80"	"ncMonocyte"	"ADD3"	0.387074406594725	0.947368421052632	0.820428336079077	1.71992423032712e-25	9.48108231967822e-25	7.58486585574258e-23
"81"	"ncMonocyte"	"VSIR"	0.545638421922627	0.947368421052632	0.827018121911038	1.75307866706862e-25	9.54453940959584e-25	7.73107692177263e-23
"82"	"ncMonocyte"	"RGS1"	-1.10712393714748	0.828947368421053	0.975288303130148	2.16210447092855e-25	1.16279033131645e-24	9.53488071679492e-23
"83"	"ncMonocyte"	"AIF1"	1.10507560405158	0.986842105263158	0.874794069192751	2.44512078156304e-25	1.28860390588736e-24	1.0782982646693e-22
"84"	"ncMonocyte"	"TNFRSF1B"	0.723334399591564	0.960526315789474	0.8500823723229	2.45448363026163e-25	1.28860390588736e-24	1.08242728094538e-22
"85"	"ncMonocyte"	"ERGIC1"	0.564819704821997	0.973684210526316	0.892915980230643	3.14925372383323e-25	1.6339069320123e-24	1.38882089221045e-22
"86"	"ncMonocyte"	"NEDD9"	0.546496690682385	0.973684210526316	0.85502471169687	3.37437578045654e-25	1.73034851067597e-24	1.48809971918133e-22
"87"	"ncMonocyte"	"NOTCH2"	0.455463548739786	0.973684210526316	0.906095551894563	3.66561159897365e-25	1.85808587947975e-24	1.61653471514738e-22
"88"	"ncMonocyte"	"P2RX1"	0.306037061490567	0.973684210526316	0.726523887973641	4.19873551872415e-25	2.10413904972426e-24	1.85164236375735e-22
"89"	"ncMonocyte"	"ANKRD28"	-0.783972271040864	0.907894736842105	0.930807248764415	4.75272265948993e-25	2.35500077846636e-24	2.09595069283506e-22
"90"	"ncMonocyte"	"CPPED1"	0.344941758350211	0.973684210526316	0.797364085667216	6.05776197500633e-25	2.9683033677531e-24	2.67147303097779e-22
"91"	"ncMonocyte"	"GSN"	-0.621164278738865	0.815789473684211	0.917627677100494	6.52028410724896e-25	3.15982999043603e-24	2.87544529129679e-22
"92"	"ncMonocyte"	"STK10"	0.622497976957172	0.986842105263158	0.894563426688633	9.0797408391812e-25	4.35235403269447e-24	4.00416571007891e-22
"93"	"ncMonocyte"	"GNAS"	-0.531564563200939	0.960526315789474	0.973640856672158	9.19674919689086e-25	4.36103913529986e-24	4.05576639582887e-22
"94"	"ncMonocyte"	"PEBP1"	-0.342238344039344	0.763157894736842	0.911037891268534	1.41453476125649e-24	6.56892340423826e-24	6.2380982971411e-22
"95"	"ncMonocyte"	"LMNA"	-0.869648518176755	0.894736842105263	0.927512355848435	1.41507420272706e-24	6.56892340423826e-24	6.24047723402635e-22
"96"	"ncMonocyte"	"HCK"	0.608683266367306	0.986842105263158	0.884678747940692	1.49230021707989e-24	6.85525412221072e-24	6.58104395732229e-22
"97"	"ncMonocyte"	"KSR1"	0.37607193597999	0.973684210526316	0.810543657331137	1.64826344175766e-24	7.49365131768174e-24	7.26884177815129e-22
"98"	"ncMonocyte"	"PTMS"	-0.353242934714528	0.684210526315789	0.879736408566722	1.82441995067212e-24	8.20988977802453e-24	8.04569198246404e-22
"99"	"ncMonocyte"	"CLIP4"	0.694168054413637	0.973684210526316	0.779242174629325	2.14308374760668e-24	9.54646396661159e-24	9.45099932694547e-22
"100"	"ncMonocyte"	"COTL1"	0.89262357736898	0.973684210526316	0.920922570016474	2.40423527163187e-24	1.06026775478965e-23	1.06026775478965e-21
"101"	"ncMonocyte"	"SAMSN1"	1.1171758795207	1	0.929159802306425	2.50024919757879e-24	1.09169296646757e-23	1.10260989613224e-21
"102"	"ncMonocyte"	"AHCTF1"	0.419297171844845	0.960526315789474	0.85831960461285	2.87060687667489e-24	1.24111532609179e-23	1.26593763261363e-21
"103"	"ncMonocyte"	"SBF2"	0.591120288114868	1	0.952224052718287	3.59529666992104e-24	1.53934546741279e-23	1.58552583143518e-21
"104"	"ncMonocyte"	"CD59"	-0.309106820808509	0.657894736842105	0.883031301482702	4.10703966881768e-24	1.74154278264288e-23	1.8112044939486e-21
"105"	"ncMonocyte"	"CD99"	-0.530250540601608	0.855263157894737	0.917627677100494	4.23033072109311e-24	1.77673890285911e-23	1.86557584800206e-21
"106"	"ncMonocyte"	"FYN"	0.562772543354538	1	0.922570016474465	4.48218451931539e-24	1.86475789907367e-23	1.97664337301809e-21
"107"	"ncMonocyte"	"FAM129A"	-0.460708444141929	0.710526315789474	0.892915980230643	4.53070513340938e-24	1.86732800358274e-23	1.99804096383354e-21
"108"	"ncMonocyte"	"WBP1L"	0.361693731609697	0.947368421052632	0.825370675453048	4.63647779477312e-24	1.89322843286569e-23	2.04468670749495e-21
"109"	"ncMonocyte"	"SPINT2"	-0.332856628780485	0.75	0.914332784184514	5.96725085477078e-24	2.4142730522513e-23	2.63155762695391e-21
"110"	"ncMonocyte"	"VMP1"	0.759347214832991	0.986842105263158	0.971993410214168	6.06338824689801e-24	2.43086746989275e-23	2.67395421688202e-21
"111"	"ncMonocyte"	"XPR1"	0.319722681023592	0.986842105263158	0.866556836902801	8.29893657575077e-24	3.29714507198747e-23	3.65983102990609e-21
"112"	"ncMonocyte"	"APOBEC3A"	0.41972052528137	0.881578947368421	0.57166392092257	8.43196308986237e-24	3.32008546663331e-23	3.7184957226293e-21
"113"	"ncMonocyte"	"PRKCE"	0.64039349185237	0.973684210526316	0.947281713344316	8.92499186586675e-24	3.48311629455508e-23	3.93592141284724e-21
"114"	"ncMonocyte"	"WASF2"	0.364886407304617	0.986842105263158	0.929159802306425	1.05887285208731e-23	4.09616603307458e-23	4.66962927770502e-21
"115"	"ncMonocyte"	"SEC14L1"	0.704663719011151	0.986842105263158	0.960461285008237	1.25548991304877e-23	4.81453088395225e-23	5.53671051654508e-21
"116"	"ncMonocyte"	"CDH23"	0.387841490474218	0.960526315789474	0.802306425041186	1.48530942264584e-23	5.64673668436909e-23	6.55021455386814e-21
"117"	"ncMonocyte"	"PGS1"	0.375918816115708	0.960526315789474	0.802306425041186	1.69338495338469e-23	6.38275867044999e-23	7.46782764442649e-21
"118"	"ncMonocyte"	"FCER1G"	0.990588422515229	0.986842105263158	0.930807248764415	1.82859158722038e-23	6.83397364376429e-23	8.06408889964187e-21
"119"	"ncMonocyte"	"ST6GALNAC3"	0.626438607116625	0.960526315789474	0.754530477759473	1.88745638080347e-23	6.99469129356579e-23	8.32368263934329e-21
"120"	"ncMonocyte"	"STXBP2"	0.579317679315183	0.973684210526316	0.836902800658979	2.46184737843051e-23	9.04728911573213e-23	1.08567469388786e-20
"121"	"ncMonocyte"	"CIITA"	-0.380296392314529	0.671052631578947	0.881383855024712	2.73539738389839e-23	9.96950616776189e-23	1.20631024629919e-20
"122"	"ncMonocyte"	"FAM49A"	0.78993887251232	0.986842105263158	0.940691927512356	2.78364674069443e-23	1.00621984643135e-22	1.22758821264624e-20
"123"	"ncMonocyte"	"RNF149"	0.71124799845975	0.986842105263158	0.952224052718287	3.23117200898902e-23	1.15849337883265e-22	1.42494685596416e-20
"124"	"ncMonocyte"	"ZBTB16"	0.925944183809005	0.934210526315789	0.836902800658979	3.35860416532606e-23	1.19447132008773e-22	1.48114443690879e-20
"125"	"ncMonocyte"	"HLA-E"	0.432370488716844	0.986842105263158	0.955518945634267	3.84424442911177e-23	1.35624943459063e-22	1.69531179323829e-20
"126"	"ncMonocyte"	"NBPF14"	0.57213481949851	0.986842105263158	0.945634266886326	4.75717722169263e-23	1.66501202759242e-22	2.09791515476645e-20
"127"	"ncMonocyte"	"VCL"	0.423899492868052	0.947368421052632	0.8500823723229	6.62933660739568e-23	2.30199798729252e-22	2.92353744386149e-20
"128"	"ncMonocyte"	"FGR"	0.574590786945724	0.973684210526316	0.8500823723229	8.70215604572564e-23	2.99816470012891e-22	3.83765081616501e-20
"129"	"ncMonocyte"	"PIK3AP1"	0.416631695462497	0.973684210526316	0.810543657331137	1.16797269114016e-22	3.99283687436288e-22	5.15075956792812e-20
"130"	"ncMonocyte"	"GNG2"	0.546455510504178	0.960526315789474	0.891268533772652	1.86452841273219e-22	6.32505407703766e-22	8.22257030014896e-20
"131"	"ncMonocyte"	"DNMBP"	0.811111190906321	0.986842105263158	0.887973640856672	2.18340481412357e-22	7.3502406338053e-22	9.62881523028494e-20
"132"	"ncMonocyte"	"NAMPTP1"	0.717266575822797	0.986842105263158	0.876441515650741	2.23382417715397e-22	7.46300350094621e-22	9.851164621249e-20
"133"	"ncMonocyte"	"NBPF26"	0.470810113212712	0.986842105263158	0.914332784184514	2.99969323675717e-22	9.94635125872115e-22	1.32286471740991e-19
"134"	"ncMonocyte"	"SLC41A2"	-0.427245692108325	0.578947368421053	0.864909390444811	3.26632687938737e-22	1.07496280135062e-21	1.44045015380983e-19
"135"	"ncMonocyte"	"ZDHHC20"	0.542807358591817	0.973684210526316	0.874794069192751	3.46709621256355e-22	1.13258476277076e-21	1.52898942974053e-19
"136"	"ncMonocyte"	"MARK2"	0.319376364379854	0.960526315789474	0.843492586490939	4.15533479580862e-22	1.34742841540559e-21	1.8325026449516e-19
"137"	"ncMonocyte"	"SLC43A2"	0.520569756066893	0.973684210526316	0.817133443163097	6.30227340662607e-22	2.02868800899423e-21	2.7793025723221e-19
"138"	"ncMonocyte"	"CD300E"	0.310475867032726	0.947368421052632	0.581548599670511	7.12642956426817e-22	2.27735901292918e-21	3.14275543784226e-19
"139"	"ncMonocyte"	"GPX1"	-0.794046087905871	0.973684210526316	0.976935749588138	7.46604919365714e-22	2.36872496000201e-21	3.2925276944028e-19
"140"	"ncMonocyte"	"NFAM1"	0.372546275288733	0.960526315789474	0.734761120263591	8.96584727556712e-22	2.82424189180364e-21	3.9539386485251e-19
"141"	"ncMonocyte"	"CARD16"	0.378211601448525	0.934210526315789	0.810543657331137	1.32866835034983e-21	4.1290484261615e-21	5.85942742504275e-19
"142"	"ncMonocyte"	"HSBP1"	0.357799655379141	0.986842105263158	0.8500823723229	1.3295348673808e-21	4.1290484261615e-21	5.86324876514934e-19
"143"	"ncMonocyte"	"C9orf72"	0.423910479010998	0.973684210526316	0.894563426688633	1.48374679897889e-21	4.57575061783001e-21	6.54332338349691e-19
"144"	"ncMonocyte"	"ENSG00000253736"	0.603159365354963	1	0.919275123558484	1.66227615869851e-21	5.09072073601419e-21	7.33063785986044e-19
"145"	"ncMonocyte"	"PLCB1"	0.447949092639387	0.947368421052632	0.723228995057661	1.73368661213213e-21	5.27279859276048e-21	7.6455579595027e-19
"146"	"ncMonocyte"	"PLAC8"	0.396044237349893	0.960526315789474	0.751235584843493	3.70000475970197e-21	1.11760417741683e-20	1.63170209902857e-18
"147"	"ncMonocyte"	"GNS"	0.411067599817806	0.960526315789474	0.828665568369028	4.26299970450181e-21	1.27889991135054e-20	1.8799828696853e-18
"148"	"ncMonocyte"	"FPR2"	0.433511773654423	0.881578947368421	0.624382207578254	4.54563318749841e-21	1.35447583492351e-20	2.0046242356868e-18
"149"	"ncMonocyte"	"CTSS"	0.832911100617064	0.986842105263158	0.939044481054366	4.75500768456249e-21	1.40735462341749e-20	2.09695838889206e-18
"150"	"ncMonocyte"	"ADAM19"	-0.483499915055158	0.552631578947368	0.883031301482702	5.07434265926916e-21	1.49185674182513e-20	2.2377851127377e-18
"151"	"ncMonocyte"	"PTEN"	0.647231659952538	0.986842105263158	0.947281713344316	7.33229760154897e-21	2.14141936575039e-20	3.2335432422831e-18
"152"	"ncMonocyte"	"DIAPH2"	0.516259000523968	1	0.915980230642504	8.42020749299709e-21	2.44296809500771e-20	3.71331150441172e-18
"153"	"ncMonocyte"	"KLF2"	0.301195726048619	0.960526315789474	0.738056013179572	9.41987363682613e-21	2.71514004826165e-20	4.15416427384032e-18
"154"	"ncMonocyte"	"HIPK3"	0.337271777043681	0.973684210526316	0.878088962108731	9.78211497373288e-21	2.80124201520532e-20	4.3139127034162e-18
"155"	"ncMonocyte"	"VAV2"	0.378728702316854	0.960526315789474	0.774299835255354	1.00480955969831e-20	2.85884526339971e-20	4.43121015826955e-18
"156"	"ncMonocyte"	"DOCK10"	-0.470815114305314	0.947368421052632	0.943986820428336	1.02563234909719e-20	2.89938375610167e-20	4.5230386595186e-18
"157"	"ncMonocyte"	"CREBL2"	0.365900239398436	0.960526315789474	0.835255354200989	1.03361009702745e-20	2.90332517700067e-20	4.55822052789104e-18
"158"	"ncMonocyte"	"FYB1"	0.475313798177891	0.921052631578947	0.808896210873147	1.0691146917539e-20	2.98404796875614e-20	4.7147957906347e-18
"159"	"ncMonocyte"	"TNFSF13B"	0.416823198813153	1	0.805601317957166	1.08237632376389e-20	3.00206263383569e-20	4.77327958779875e-18
"160"	"ncMonocyte"	"FAM117B"	0.310159709030899	0.907894736842105	0.759472817133443	1.34199108839095e-20	3.69886293737756e-20	5.9181806998041e-18
"161"	"ncMonocyte"	"FPR1"	0.537955825952776	0.986842105263158	0.794069192751236	1.78523706577528e-20	4.88999718016707e-20	7.87289546006898e-18
"162"	"ncMonocyte"	"WAC"	0.491927353882633	0.986842105263158	0.963756177924217	2.12927736670183e-20	5.79636616491053e-20	9.39011318715505e-18
"163"	"ncMonocyte"	"PSEN1"	0.405434940737397	0.986842105263158	0.912685337726524	2.21808554175264e-20	6.00107806081542e-20	9.78175723912914e-18
"164"	"ncMonocyte"	"MT2A"	1.31608059343838	0.986842105263158	0.939044481054366	3.28896833557105e-20	8.83595483846744e-20	1.45043503598683e-17
"165"	"ncMonocyte"	"INSR"	0.606483932780794	0.960526315789474	0.881383855024712	3.30596949738578e-20	8.83595483846744e-20	1.45793254834713e-17
"166"	"ncMonocyte"	"SLC9A8"	0.312770764182889	0.960526315789474	0.838550247116969	4.99002508519466e-20	1.32566329070533e-19	2.20060106257084e-17
"167"	"ncMonocyte"	"IQSEC1"	0.353493522806217	0.973684210526316	0.85667215815486	5.42461870923296e-20	1.43248913219865e-19	2.39225685077174e-17
"168"	"ncMonocyte"	"GPX1P1"	-0.643615860948779	0.921052631578947	0.953871499176277	6.41977352807134e-20	1.68519055111873e-19	2.83112012587946e-17
"169"	"ncMonocyte"	"PALM2-AKAP2"	-0.318388961538514	0.592105263157895	0.846787479406919	9.25017874470409e-20	2.41380403929852e-19	4.0793288264145e-17
"170"	"ncMonocyte"	"SLC25A25"	0.305689699716269	0.973684210526316	0.845140032948929	1.06136835436075e-19	2.75331437807699e-19	4.68063444273089e-17
"171"	"ncMonocyte"	"AXL"	-0.516268158464546	0.578947368421053	0.828665568369028	1.15070037571269e-19	2.96759570578537e-19	5.07458865689298e-17
"172"	"ncMonocyte"	"HLA-DQB1"	-1.0069134302209	0.934210526315789	0.937397034596376	1.27669261047375e-19	3.26678866722088e-19	5.63021441218924e-17
"173"	"ncMonocyte"	"CD9"	-0.486829370721099	0.736842105263158	0.878088962108731	1.28152934110933e-19	3.26678866722088e-19	5.65154439429213e-17
"174"	"ncMonocyte"	"CHSY1"	0.513295128606006	0.973684210526316	0.85667215815486	1.33256733369615e-19	3.37736893195405e-19	5.87662194160004e-17
"175"	"ncMonocyte"	"DENND1B"	-0.393082755100736	0.934210526315789	0.929159802306425	1.38015433088603e-19	3.47798891383281e-19	6.08648059920741e-17
"176"	"ncMonocyte"	"MCTP1"	0.42553014432992	0.973684210526316	0.935749588138385	2.20886107367529e-19	5.53470303119775e-19	9.74107733490805e-17
"177"	"ncMonocyte"	"SEC61B"	-0.432493700853355	0.947368421052632	0.945634266886326	2.40865369682914e-19	6.0012219226082e-19	1.06221628030165e-16
